Freq. Trans.
5.83465E+02  5.57968E-03
5.83948E+02  5.62305E-03
5.84430E+02  5.66228E-03
5.84912E+02  5.69802E-03
5.85394E+02  5.73204E-03
5.85876E+02  5.76209E-03
5.86359E+02  5.78788E-03
5.86841E+02  5.81099E-03
5.87323E+02  5.82883E-03
5.87805E+02  5.83769E-03
5.88287E+02  5.84563E-03
5.88770E+02  5.87192E-03
5.89252E+02  5.92286E-03
5.89734E+02  5.97688E-03
5.90216E+02  6.00290E-03
5.90698E+02  5.99318E-03
5.91181E+02  5.97112E-03
5.91663E+02  5.96799E-03
5.92145E+02  5.99640E-03
5.92627E+02  6.04226E-03
5.93109E+02  6.07983E-03
5.93592E+02  6.09781E-03
5.94074E+02  6.11053E-03
5.94556E+02  6.13732E-03
5.95038E+02  6.16782E-03
5.95521E+02  6.16469E-03
5.96003E+02  6.11608E-03
5.96485E+02  6.07446E-03
5.96967E+02  6.11468E-03
5.97449E+02  6.24744E-03
5.97932E+02  6.39380E-03
5.98414E+02  6.46477E-03
5.98896E+02  6.45231E-03
5.99378E+02  6.42715E-03
5.99860E+02  6.45006E-03
6.00343E+02  6.51007E-03
6.00825E+02  6.55467E-03
6.01307E+02  6.56059E-03
6.01789E+02  6.55358E-03
6.02271E+02  6.56682E-03
6.02754E+02  6.60424E-03
6.03236E+02  6.65060E-03
6.03718E+02  6.69955E-03
6.04200E+02  6.75433E-03
6.04682E+02  6.80918E-03
6.05165E+02  6.84795E-03
6.05647E+02  6.86412E-03
6.06129E+02  6.86996E-03
6.06611E+02  6.87990E-03
6.07093E+02  6.89525E-03
6.07576E+02  6.90956E-03
6.08058E+02  6.91958E-03
6.08540E+02  6.92749E-03
6.09022E+02  6.94172E-03
6.09504E+02  6.97869E-03
6.09987E+02  7.05228E-03
6.10469E+02  7.14933E-03
6.10951E+02  7.22653E-03
6.11433E+02  7.25060E-03
6.11915E+02  7.23545E-03
6.12398E+02  7.22381E-03
6.12880E+02  7.23738E-03
6.13362E+02  7.26353E-03
6.13844E+02  7.28904E-03
6.14326E+02  7.32208E-03
6.14809E+02  7.36859E-03
6.15291E+02  7.41070E-03
6.15773E+02  7.42633E-03
6.16255E+02  7.42020E-03
6.16737E+02  7.41950E-03
6.17220E+02  7.44519E-03
6.17702E+02  7.49799E-03
6.18184E+02  7.56394E-03
6.18666E+02  7.62331E-03
6.19148E+02  7.66109E-03
6.19631E+02  7.68380E-03
6.20113E+02  7.71846E-03
6.20595E+02  7.77757E-03
6.21077E+02  7.83546E-03
6.21560E+02  7.85816E-03
6.22042E+02  7.85393E-03
6.22524E+02  7.86610E-03
6.23006E+02  7.91440E-03
6.23488E+02  7.96748E-03
6.23971E+02  7.98983E-03
6.24453E+02  7.99244E-03
6.24935E+02  8.01563E-03
6.25417E+02  8.07244E-03
6.25899E+02  8.13476E-03
6.26382E+02  8.17175E-03
6.26864E+02  8.18588E-03
6.27346E+02  8.20493E-03
6.27828E+02  8.24924E-03
6.28310E+02  8.31186E-03
6.28793E+02  8.36794E-03
6.29275E+02  8.40448E-03
6.29757E+02  8.44121E-03
6.30239E+02  8.50651E-03
6.30721E+02  8.58356E-03
6.31204E+02  8.60258E-03
6.31686E+02  8.51563E-03
6.32168E+02  8.37322E-03
6.32650E+02  8.29286E-03
6.33132E+02  8.33895E-03
6.33615E+02  8.46131E-03
6.34097E+02  8.56585E-03
6.34579E+02  8.62061E-03
6.35061E+02  8.66343E-03
6.35543E+02  8.72587E-03
6.36026E+02  8.79141E-03
6.36508E+02  8.83279E-03
6.36990E+02  8.85341E-03
6.37472E+02  8.87532E-03
6.37954E+02  8.90714E-03
6.38437E+02  8.94369E-03
6.38919E+02  8.98523E-03
6.39401E+02  9.03642E-03
6.39883E+02  9.09074E-03
6.40365E+02  9.13410E-03
6.40848E+02  9.16415E-03
6.41330E+02  9.19336E-03
6.41812E+02  9.23030E-03
6.42294E+02  9.26868E-03
6.42776E+02  9.30050E-03
6.43259E+02  9.33102E-03
6.43741E+02  9.37176E-03
6.44223E+02  9.42162E-03
6.44705E+02  9.46414E-03
6.45187E+02  9.48856E-03
6.45670E+02  9.50639E-03
6.46152E+02  9.53939E-03
6.46634E+02  9.59117E-03
6.47116E+02  9.64094E-03
6.47598E+02  9.67048E-03
6.48081E+02  9.68868E-03
6.48563E+02  9.71767E-03
6.49045E+02  9.76108E-03
6.49527E+02  9.80152E-03
6.50009E+02  9.82954E-03
6.50492E+02  9.85487E-03
6.50974E+02  9.87948E-03
6.51456E+02  9.88283E-03
6.51938E+02  9.85673E-03
6.52420E+02  9.84385E-03
6.52903E+02  9.90870E-03
6.53385E+02  1.00605E-02
6.53867E+02  1.02284E-02
6.54349E+02  1.03296E-02
6.54831E+02  1.03502E-02
6.55314E+02  1.03430E-02
6.55796E+02  1.03578E-02
6.56278E+02  1.03960E-02
6.56760E+02  1.04346E-02
6.57242E+02  1.04684E-02
6.57725E+02  1.05114E-02
6.58207E+02  1.05660E-02
6.58689E+02  1.06133E-02
