
Freq.	Trans.
1423.4	-.72274
1425.3	-.72095
1427.3	-.71864
1429.2	-.71716
1431.1	-.71626
1433.1	-.71455
1435	-.71294
1436.9	-.71251
1438.8	-.71193
1440.8	-.71079
1442.7	-.71002
1444.6	-.70937
1446.6	-.70844
1448.5	-.70748
1450.4	-.70627
1452.3	-.70447
1454.3	-.70236
1456.2	-.70117
1458.1	-.70087
1460.1	-.69901
1462	-.69692
1463.9	-.69684
1465.9	-.69708
1467.8	-.6955
1469.7	-.69339
1471.6	-.6925
1473.6	-.69259
1475.5	-.69213
1477.4	-.69082
1479.4	-.68883
1481.3	-.68666
1483.2	-.68498
1485.1	-.6835
1487.1	-.68239
1489	-.68237
1490.9	-.68206
1492.9	-.67973
1494.8	-.67688
1496.7	-.67581
1498.6	-.67596
1500.6	-.67502
1502.5	-.67233
1504.4	-.66985
1506.4	-.67045
1508.3	-.67185
1510.2	-.67047
1512.1	-.66814
1514.1	-.66623
1516	-.6645
1517.9	-.66214
1519.9	-.65995
1521.8	-.65944
1523.7	-.659
1525.6	-.65806
1527.6	-.65737
1529.5	-.65567
1531.4	-.6536
1533.4	-.65286
1535.3	-.65154
1537.2	-.64779
1539.1	-.6445
1541.1	-.64431
1543	-.64468
1544.9	-.64412
1546.9	-.64318
1548.8	-.64224
1550.7	-.64089
1552.6	-.63885
1554.6	-.63621
1556.5	-.63318
1558.4	-.63297
1560.4	-.63484
1562.3	-.63265
1564.2	-.62876
1566.1	-.62653
1568.1	-.62563
1570	-.62422
1571.9	-.62084
1573.9	-.61764
1575.8	-.61768
1577.7	-.61846
1579.7	-.61642
1581.6	-.61356
1583.5	-.61118
1585.4	-.60834
1587.4	-.60516
1589.3	-.60227
1591.2	-.60028
1593.2	-.59954
1595.1	-.59817
1597	-.59505
1598.9	-.59208
1600.9	-.58926
1602.8	-.58428
1604.7	-.57786
1606.7	-.5726
1608.6	-.56813
1610.5	-.56291
1612.4	-.5563
1614.4	-.54813
1616.3	-.53917
1618.2	-.52951
1620.2	-.51937
1622.1	-.51158
1624	-.50671
1625.9	-.50141
1627.9	-.49657
1629.8	-.4944
1631.7	-.49336
1633.7	-.49488
1635.6	-.50104
1637.5	-.50579
1639.4	-.5064
1641.4	-.50727
1643.3	-.50987
1645.2	-.5147
1647.2	-.52075
1649.1	-.52249
1651	-.52319
1652.9	-.53368
1654.9	-.54699
1656.8	-.55027
1658.7	-.55006
1660.7	-.55163
1662.6	-.55595
1664.5	-.56043
1666.4	-.56225
1668.4	-.56416
1670.3	-.56727
1672.2	-.56918
1674.2	-.57202
1676.1	-.57723
1678	-.58101
1679.9	-.58209
1681.9	-.5836
1683.8	-.58914
1685.7	-.59552
1687.7	-.59882
1689.6	-.60447
1691.5	-.61238
1693.5	-.61896
1695.4	-.62681
1697.3	-.63492
1699.2	-.64333
1701.2	-.6546
1703.1	-.66264
1705	-.66884
1707	-.67849
1708.9	-.68927
1710.8	-.69845
1712.7	-.70664
1714.7	-.7159
1716.6	-.72792
1718.5	-.74023
1720.5	-.74909
1722.4	-.75655
1724.3	-.76526
1726.2	-.77386
1728.2	-.78139
1730.1	-.78861
1732	-.79697
1734	-.8084
1735.9	-.81827
1737.8	-.82327
1739.7	-.828
1741.7	-.83473
1743.6	-.84168
1745.5	-.84747
1747.5	-.85215
1749.4	-.85702
1751.3	-.86277
1753.2	-.86812
1755.2	-.87254
1757.1	-.87637
1759	-.87948
1761	-.88282
1762.9	-.88657
1764.8	-.88948
1766.7	-.89211
1768.7	-.89517
1770.6	-.89839
1772.5	-.90168
1774.5	-.90455
1776.4	-.9066
1778.3	-.90844
1780.2	-.91087
1782.2	-.91372
1784.1	-.91577
1786	-.91664
1788	-.91736
1789.9	-.91893
