# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (10000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/13

Freq. Trans.
681.835 0.0266661
682.799 0.0268962
683.764 0.0279912
684.728 0.0284789
685.692 0.0292216
686.657 0.0296621
687.621 0.0301895
688.586 0.0305444
689.550 0.0306840
690.514 0.0308540
691.479 0.0310869
692.443 0.0312170
693.408 0.0315070
694.372 0.0314465
695.337 0.0314626
696.301 0.0317656
697.265 0.0319360
698.230 0.0319033
699.194 0.0322376
700.159 0.0315086
701.123 0.0318735
702.087 0.0420820
703.052 0.0442406
704.016 0.0381640
704.981 0.0372159
705.945 0.0359050
706.909 0.0359664
707.874 0.0363548
708.838 0.0373959
709.803 0.0376106
710.767 0.0366441
711.731 0.0366535
712.696 0.0368241
713.660 0.0368076
714.625 0.0371435
715.589 0.0375391
716.553 0.0375092
717.518 0.0375392
718.482 0.0376057
719.447 0.0377789
720.411 0.0383590
721.375 0.0384318
722.340 0.0385800
723.304 0.0391375
724.269 0.0392540
725.233 0.0389060
726.198 0.0389861
727.162 0.0394011
728.126 0.0394895
729.091 0.0395222
730.055 0.0395427
731.020 0.0398109
731.984 0.0402860
732.948 0.0404167
733.913 0.0407032
734.877 0.0407266
735.842 0.0405933
736.806 0.0407714
737.770 0.0407728
738.735 0.0409466
739.699 0.0412834
740.664 0.0415124
741.628 0.0414962
742.592 0.0415477
743.557 0.0418674
744.521 0.0421418
745.486 0.0420216
746.450 0.0420135
747.414 0.0422406
748.379 0.0422908
749.343 0.0421992
750.308 0.0423594
751.272 0.0425870
752.236 0.0421744
753.201 0.0422223
754.165 0.0425115
755.130 0.0424738
756.094 0.0427502
757.058 0.0435709
758.023 0.0451671
758.987 0.0450192
759.952 0.0435766
760.916 0.0434773
761.880 0.0435269
762.845 0.0433905
763.809 0.0431314
764.774 0.0436474
765.738 0.0440105
766.703 0.0432707
767.667 0.0431560
768.631 0.0432358
769.596 0.0431590
770.560 0.0431335
771.525 0.0431798
772.489 0.0434259
773.453 0.0433863
774.418 0.0433775
775.382 0.0432982
776.347 0.0431877
777.311 0.0430760
