# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (3000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/14

Freq. Trans.
691.479 0.0137006
692.443 0.0136168
693.408 0.0136285
694.372 0.0138118
695.337 0.0139134
696.301 0.0138136
697.265 0.0137611
698.230 0.0137983
699.194 0.0137518
700.159 0.0135229
701.123 0.0132825
702.087 0.0161291
703.052 0.0180220
704.016 0.0162986
704.981 0.0156048
705.945 0.0155013
706.909 0.0153557
707.874 0.0151778
708.838 0.0149655
709.803 0.0151362
710.767 0.0153345
711.731 0.0153729
712.696 0.0154037
713.660 0.0154400
714.625 0.0158862
715.589 0.0156589
716.553 0.0153376
717.518 0.0157997
718.482 0.0158183
719.447 0.0156690
720.411 0.0157068
721.375 0.0159010
722.340 0.0160194
723.304 0.0160525
724.269 0.0162073
725.233 0.0162447
726.198 0.0163736
727.162 0.0165970
728.126 0.0167008
729.091 0.0165211
730.055 0.0163032
731.020 0.0165198
731.984 0.0165980
732.948 0.0166542
733.913 0.0168071
734.877 0.0166978
735.842 0.0167703
736.806 0.0169017
737.770 0.0170843
738.735 0.0173700
739.699 0.0173086
740.664 0.0171360
741.628 0.0172630
742.592 0.0172422
743.557 0.0172241
744.521 0.0176586
745.486 0.0175288
746.450 0.0170070
747.414 0.0170777
748.379 0.0172307
749.343 0.0173051
750.308 0.0174377
751.272 0.0172787
752.236 0.0172414
753.201 0.0173110
754.165 0.0171381
755.130 0.0172685
756.094 0.0174689
757.058 0.0174996
758.023 0.0175735
758.987 0.0176697
759.952 0.0178425
760.916 0.0178140
761.880 0.0175324
762.845 0.0175038
763.809 0.0175223
764.774 0.0177780
765.738 0.0177985
766.703 0.0176222
767.667 0.0177836
768.631 0.0176630
769.596 0.0175279
770.560 0.0176297
771.525 0.0178167
772.489 0.0174497
773.453 0.0172544
774.418 0.0175080
775.382 0.0174509
776.347 0.0174357
777.311 0.0174639
778.275 0.0176008
779.240 0.0179972
780.204 0.0181054
781.169 0.0177648
782.133 0.0174532
783.097 0.0173801
784.062 0.0173971
785.026 0.0173514
785.991 0.0174397
786.955 0.0175679
787.919 0.0175946
788.884 0.0175463
789.848 0.0174110
790.813 0.0172711
791.777 0.0171252
792.742 0.0174837
793.706 0.0176057
794.670 0.0171884
795.635 0.0170735
796.599 0.0170819
797.564 0.0170340
798.528 0.0169829
799.492 0.0169572
800.457 0.0170917
801.421 0.0174632
802.386 0.0173720
803.350 0.0169231
804.314 0.0166640
805.279 0.0166474
806.243 0.0168232
807.208 0.0166924
808.172 0.0165794
809.136 0.0166184
810.101 0.0164487
811.065 0.0163825
812.030 0.0164777
812.994 0.0165377
813.958 0.0165501
814.923 0.0166102
815.887 0.0164125
816.852 0.0161320
817.816 0.0160584
818.780 0.0160300
819.745 0.0158816
820.709 0.0157495
821.674 0.0157102
822.638 0.0159487
823.602 0.0159707
824.567 0.0157715
825.531 0.0156455
826.496 0.0156603
827.460 0.0156428
828.424 0.0150462
829.389 0.0149256
830.353 0.0150958
831.318 0.0150097
832.282 0.0151249
833.247 0.0150727
834.211 0.0148762
835.175 0.0149460
836.140 0.0149103
837.104 0.0147346
838.069 0.0147776
839.033 0.0146825
839.997 0.0146204
840.962 0.0147158
841.926 0.0144906
842.891 0.0142278
843.855 0.0142024
844.819 0.0143945
845.784 0.0143817
846.748 0.0142313
847.713 0.0140784
848.677 0.0138430
849.641 0.0137056
850.606 0.0136444
851.570 0.0137169
852.535 0.0135758
853.499 0.0133510
854.463 0.0134639
855.428 0.0133409
856.392 0.0129355
857.357 0.0128824
858.321 0.0129577
859.286 0.0129780
860.250 0.0129692
861.214 0.0129142
862.179 0.0129071
863.143 0.0130180
864.108 0.0130428
865.072 0.0128161
866.036 0.0124594
