# Mid-IR absorbance spectrum of Water + Methylamine (unknown dilution) at T = 16K
#by M. H. Moore et al. at NASA's Goddard Space Flight Center

#frequency range: 4000-400cm^-1
#resolution: 4cm^-1

freq    absorbance
#------  ----------
724.22	.35825
725.19	.35931
726.15	.36039
727.12	.36141
728.08	.3623
729.05	.36314
730.01	.36409
730.97	.36518
731.94	.3663
732.9	.3674
733.87	.36853
734.83	.36973
735.8	.37091
736.76	.37189
737.72	.37262
738.69	.37322
739.65	.37389
740.62	.37475
741.58	.37571
742.55	.37665
743.51	.37744
744.47	.37812
745.44	.37876
746.4	.37944
747.37	.38018
748.33	.38092
749.3	.38164
750.26	.38233
751.23	.38302
752.19	.38373
753.15	.38443
754.12	.38505
755.08	.38557
756.05	.38601
757.01	.38647
757.98	.387
758.94	.38757
759.9	.38807
760.87	.3885
761.83	.38888
762.8	.38928
763.76	.38972
764.73	.39015
765.69	.39053
766.65	.39091
767.62	.39134
768.58	.39182
769.55	.39224
770.51	.39247
771.48	.39248
772.44	.39242
773.41	.39246
774.37	.39268
775.33	.39296
776.3	.39316
777.26	.39323
778.23	.39324
779.19	.39323
780.16	.39323
781.12	.39321
782.08	.39316
783.05	.39311
784.01	.39307
784.98	.39299
785.94	.39283
786.91	.39261
787.87	.39241
788.83	.39228
789.8	.39218
790.76	.39207
791.73	.39188
792.69	.39165
793.66	.39142
794.62	.39119
795.59	.39091
796.55	.39054
797.51	.39011
798.48	.38968
799.44	.38925
800.41	.38881
801.37	.38834
802.34	.38785
803.3	.3874
804.26	.38696
805.23	.38647
806.19	.38589
807.16	.38527
808.12	.38469
809.09	.38412
810.05	.3835
811.01	.38279
811.98	.38203
812.94	.38126
813.91	.3805
814.87	.3797
815.84	.37888
816.8	.37807
817.77	.37727
818.73	.37645
819.69	.37553
820.66	.3745
821.62	.37342
822.59	.37241
823.55	.37151
824.52	.37068
825.48	.36978
826.44	.36875
827.41	.36762
828.37	.36647
829.34	.36532
830.3	.36413
831.27	.3629
832.23	.36166
833.19	.36042
834.16	.35915
835.12	.35781
836.09	.35643
837.05	.35507
838.02	.35375
838.98	.35237
839.95	.35087
840.91	.34934
841.87	.34793
842.84	.34668
843.8	.34552
844.77	.34429
845.73	.34298
846.7	.34161
847.66	.34023
848.62	.33885
849.59	.33745
850.55	.33605
851.52	.33463
852.48	.33319
853.45	.33175
854.41	.33037
855.38	.32903
856.34	.32765
857.3	.32618
858.27	.32471
859.23	.32333
860.2	.32207
861.16	.3208
862.13	.31947
863.09	.31812
864.05	.31683
865.02	.31563
865.98	.31447
866.95	.3133
867.91	.31212
868.88	.31094
869.84	.30978
870.8	.30866
871.77	.30764
872.73	.30671
873.7	.3058
874.66	.30488
875.63	.30398
876.59	.30316
877.56	.30241
878.52	.3017
879.48	.30099
880.45	.3003
881.41	.29968
882.38	.29916
883.34	.2987
884.31	.29825
885.27	.29781
886.23	.29739
887.2	.297
888.16	.29659
889.13	.29611
890.09	.29556
891.06	.29497
892.02	.2944
892.98	.29386
893.95	.29336
894.91	.29289
895.88	.29246
896.84	.29206
897.81	.29165
898.77	.29124
899.74	.29084
900.7	.29043
901.66	.28999
902.63	.28953
903.59	.28907
904.56	.28863
905.52	.28819
906.49	.28767
907.45	.28708
908.41	.28651
909.38	.28601
910.34	.28556
911.31	.28509
912.27	.28459
913.24	.28409
914.2	.28367
915.16	.28335
916.13	.28306
917.09	.28275
918.06	.28237
919.02	.28193
919.99	.28144
920.95	.28093
921.92	.28041
922.88	.27988
923.84	.27928
924.81	.2786
925.77	.27785
926.74	.27713
927.7	.27646
928.67	.2758
929.63	.27507
930.59	.27426
931.56	.2734
932.52	.27253
933.49	.27166
934.45	.27075
935.42	.26976
936.38	.2687
937.34	.26756
938.31	.26637
939.27	.2651
940.24	.26375
941.2	.26232
942.17	.26086
943.13	.25939
944.1	.25785
945.06	.25622
946.02	.25445
946.99	.2526
947.95	.25067
948.92	.2487
949.88	.24666
950.85	.24455
951.81	.24239
952.77	.24016
953.74	.23787
954.7	.23552
955.67	.23313
956.63	.2307
957.6	.22819
958.56	.2256
959.52	.22295
960.49	.22027
961.45	.21759
962.42	.21489
963.38	.21217
964.35	.20941
965.31	.20661
966.28	.20375
967.24	.20084
968.2	.19791
969.17	.19498
970.13	.19204
971.1	.18903
972.06	.18595
973.03	.18285
973.99	.17981
974.95	.17684
975.92	.17391
976.88	.17094
977.85	.16794
978.81	.16498
979.78	.16215
980.74	.15949
981.71	.15698
982.67	.1546
983.63	.15233
984.6	.15018
985.56	.14812
986.53	.14614
987.49	.14425
988.46	.14249
989.42	.14087
990.38	.13936
991.35	.13792
992.31	.13654
993.28	.13529
994.24	.13415
995.21	.13305
996.17	.13186
997.13	.13053
998.1	.12913
999.06	.12773
1000	.12632
1000.9	.12489
1001.9	.1234
1002.9	.12187
1003.8	.12032
1004.8	.11875
1005.8	.11716
1006.7	.11557
1007.7	.11399
1008.7	.11242
1009.6	.11084
1010.6	.10925
1011.6	.10767
1012.5	.10614
1013.5	.1047
1014.4	.10334
1015.4	.10204
1016.4	.10081
1017.3	.099655
1018.3	.098599
1019.3	.097664
1020.2	.096861
1021.2	.096213
1022.2	.095752
1023.1	.095525
1024.1	.095565
1025.1	.095883
1026	.096468
1027	.097321
1027.9	.098453
1028.9	.099875
1029.9	.10155
1030.8	.10342
1031.8	.10541
1032.8	.10747
1033.7	.10955
1034.7	.11161
1035.7	.11356
1036.6	.11531
1037.6	.11676
1038.6	.11782
1039.5	.11842
1040.5	.11851
1041.5	.11809
1042.4	.11715
1043.4	.11575
1044.3	.11399
1045.3	.11205
1046.3	.11012
1047.2	.10837
1048.2	.10694
1049.2	.10592
1050.1	.10536
1051.1	.10525
1052.1	.10557
1053	.10628
1054	.10737
1055	.10875
1055.9	.11038
1056.9	.11222
1057.8	.11428
1058.8	.11652
1059.8	.11888
1060.7	.12132
1061.7	.12384
1062.7	.12644
1063.6	.12914
1064.6	.13192
1065.6	.1348
1066.5	.13779
1067.5	.1409
1068.5	.14407
1069.4	.1473
1070.4	.15057
1071.3	.1539
1072.3	.15725
1073.3	.16062
1074.2	.16404
1075.2	.16749
1076.2	.17095
1077.1	.17431
1078.1	.17757
1079.1	.18079
1080	.18403
1081	.18728
1082	.19047
1082.9	.19359
1083.9	.19668
1084.8	.19976
1085.8	.20279
1086.8	.20571
1087.7	.20852
1088.7	.21124
1089.7	.21387
1090.6	.21638
1091.6	.21876
1092.6	.22104
1093.5	.22324
1094.5	.22536
1095.5	.22732
1096.4	.22906
1097.4	.23058
1098.3	.23193
1099.3	.23314
1100.3	.2342
1101.2	.23506
1102.2	.23572
1103.2	.23618
1104.1	.2365
1105.1	.23668
1106.1	.23672
1107	.23661
1108	.23637
1109	.23593
1109.9	.23528
1110.9	.23441
1111.8	.23339
1112.8	.23227
1113.8	.23104
1114.7	.22968
1115.7	.22816
1116.7	.2265
1117.6	.22476
1118.6	.22293
1119.6	.22101
1120.5	.21899
1121.5	.21687
1122.5	.21463
1123.4	.21227
1124.4	.20981
1125.3	.2073
1126.3	.20474
1127.3	.20209
1128.2	.19936
1129.2	.19663
1130.2	.19395
1131.1	.1913
1132.1	.18863
1133.1	.18593
1134	.18325
1135	.18061
1136	.178
1136.9	.17536
1137.9	.17267
1138.9	.16997
1139.8	.1673
1140.8	.16465
1141.7	.16198
1142.7	.15928
1143.7	.15658
1144.6	.15394
1145.6	.15139
1146.6	.14899
1147.5	.14674
1148.5	.14466
1149.5	.14275
1150.4	.141
1151.4	.13941
1152.4	.13799
1153.3	.13671
1154.3	.13555
1155.2	.13448
1156.2	.13349
1157.2	.1326
1158.1	.13179
1159.1	.13105
1160.1	.13034
1161	.12964
1162	.12894
1163	.12825
1163.9	.1276
1164.9	.12695
1165.9	.12626
1166.8	.12547
1167.8	.12455
1168.7	.12352
1169.7	.12238
1170.7	.12117
1171.6	.11983
1172.6	.11836
1173.6	.11675
1174.5	.11502
1175.5	.11322
1176.5	.11136
1177.4	.10946
1178.4	.10752
1179.4	.10554
1180.3	.10354
1181.3	.10152
1182.2	.099489
1183.2	.097468
1184.2	.095473
1185.1	.093515
1186.1	.091603
1187.1	.089744
1188	.087944
1189	.086214
1190	.084568
1190.9	.08302
1191.9	.081583
1192.9	.080262
1193.8	.079049
1194.8	.077923
1195.7	.076852
1196.7	.07581
1197.7	.0748
1198.6	.073855
1199.6	.073025
1200.6	.072342
1201.5	.071807
1202.5	.071409
1203.5	.071127
1204.4	.070934
1205.4	.070785
1206.4	.07064
1207.3	.070463
1208.3	.070229
1209.2	.06991
1210.2	.06949
1211.2	.068987
1212.1	.068461
1213.1	.067967
1214.1	.067544
1215	.067196
1216	.066923
1217	.066725
1217.9	.066587
1218.9	.066486
1219.9	.0664
1220.8	.06633
1221.8	.066292
1222.7	.06629
1223.7	.066313
1224.7	.066354
1225.6	.066404
1226.6	.066469
1227.6	.066543
1228.5	.066632
1229.5	.066739
1230.5	.066863
1231.4	.066994
1232.4	.067117
1233.4	.06723
1234.3	.067339
1235.3	.067447
1236.2	.067552
1237.2	.067641
1238.2	.067705
1239.1	.067744
1240.1	.067767
1241.1	.067793
1242	.067841
1243	.067919
1244	.068022
1244.9	.068129
1245.9	.06821
1246.9	.068237
1247.8	.068195
1248.8	.068106
1249.8	.068022
1250.7	.067984
1251.7	.067992
1252.6	.068004
1253.6	.067993
1254.6	.067971
1255.5	.067979
1256.5	.068027
1257.5	.068095
1258.4	.068159
1259.4	.068221
1260.4	.068301
1261.3	.068413
1262.3	.068557
1263.3	.068713
1264.2	.068859
1265.2	.068986
1266.1	.069093
1267.1	.069188
1268.1	.069268
1269	.069324
1270	.069348
1271	.06936
1271.9	.069388
1272.9	.069458
1273.9	.06957
1274.8	.069694
1275.8	.069809
1276.8	.069912
1277.7	.070029
1278.7	.070185
1279.6	.070386
1280.6	.070609
1281.6	.070825
1282.5	.071006
