# wavelength[micron] ave ave_unc ave_fit intercept slope std
1.22 0.2687467076907849 0.017560639031703858 0.2678805429478005 0.6854232720882699 0.03678902832795344 0.034555483826566424
1.63 0.16326313652904817 0.01323358046495205 0.1642053535124143 0.4066741643075693 0.03821800222700451 0.0581083870509622
2.19 0.10473526296747471 0.010325213812554423 0.10316809600367928 0.2477159225465511 0.03712821090105423 0.05483945227948302
3.35 0.047695250759905966 0.00906845538926658 0.04810645431311013 0.10987018951288312 0.039802487061310995 0.05097636969164306
3.45 0.04504422954929387 0.008489356475625263 0.04581712094596289 0.10424521696602969 0.03769408714458986 0.04896721636023995
3.52 0.04380454672913526 0.00875164061498942 0.04491208020803356 0.1021263813995254 0.03749172168087946 0.05173298587187917
0.8 0.5515140295028687 0.024593912065029144 0.5646735758892821 1.5176357779861773 -0.03261237495379154 0.14872556348374105
0.8500000000000001 0.5229116082191467 0.022688888013362885 0.5090679346458734 1.3587951251721153 -0.05276300039818666 0.06470779952007871
0.9000000000000001 0.45997095108032227 0.02032790146768093 0.46166625669933375 1.2242935916774254 -0.034738627482397894 0.03528054236919298
0.9500000000000002 0.42000287771224976 0.02005036734044552 0.42089729924118685 1.1093417031892336 -0.016236342234590896 0.02101086628879
1.0000000000000002 0.3810850977897644 0.019589412957429886 0.38555305537535717 1.0102805723581456 -0.002016964208907159 0.015481854361611766
1.0500000000000003 0.34920358657836914 0.019196437671780586 0.35469172892455036 0.9242747659432735 0.008820751160583278 0.018209795006032384
1.1000000000000003 0.32195335626602173 0.018980903550982475 0.3275698003772987 0.8490985643468492 0.01870654102232052 0.022374611707284102
1.1500000000000004 0.30355149507522583 0.018601318821310997 0.30359359134808894 0.7829844460570605 0.030844764197664475 0.027978280332437707
1.2000000000000004 0.28181931376457214 0.01777954027056694 0.28228416140059226 0.7245138792135715 0.03223427334988426 0.031043366932980897
1.2500000000000004 0.2640969157218933 0.01732826977968216 0.2632514869766455 0.6725374096271461 0.035692920028830524 0.034756159933712664
1.3000000000000005 0.24801427125930786 0.016910871490836143 0.24617520939060414 0.6261153760725943 0.043232236057299735 0.039632432007544564
1.3500000000000005 0.23989495635032654 0.01684890314936638 0.23079010189928667 0.5844733711928914 0.049679391784667654 0.04393828526977939
1.4000000000000006 0.2204539030790329 0.020606864243745804 0.21687497364660085 0.546968391148138 0.05061745589803118 0.046273040910068904
1.4500000000000006 0.20975157618522644 0.018769754096865654 0.2042441084260786 0.5130628330875673 0.04730077609605824 0.04779628318563589
1.5000000000000007 0.19530680775642395 0.014611581340432167 0.1927405948483919 0.4823043230732098 0.04180019425756899 0.050024454644498284
1.5500000000000007 0.184793159365654 0.013940279372036457 0.18223108310987315 0.4543099233120099 0.03676502355273234 0.05353704571212958
1.6000000000000008 0.1723860502243042 0.013286537490785122 0.1726016286036064 0.4287536623089689 0.03559710078014627 0.05719794881501447
1.6500000000000008 0.16221222281455994 0.012996039353311062 0.16375437128263234 0.4053566103363261 0.03753621817175036 0.059895600039033374
1.7000000000000008 0.15201103687286377 0.012922966852784157 0.15560486330775333 0.38387892187029377 0.03930523795572164 0.0608664778361619
1.7500000000000009 0.1453346610069275 0.01250755600631237 0.14807990367215648 0.36411341066577574 0.04056053914657253 0.06040544948496225
1.800000000000001 0.14088815450668335 0.013930638320744038 0.14111577233296935 0.34588032832860544 0.04177007316415737 0.0591106497044632
1.850000000000001 nan nan 0.1346567814266256 0.3290230948303255 0.04279460111130292 0.057422933802180144
1.900000000000001 nan nan 0.12865407985397323 0.3134047871654652 0.043376189310322756 0.0557523986374811
1.950000000000001 0.1248449832201004 0.012057552114129066 0.12306466161623147 0.2989052357183893 0.04325690408353047 0.05450914106973407
2.000000000000001 0.12335485965013504 0.011307507753372192 0.11785053898808834 0.2854186107373792 0.042178887711939735 0.05410317619817429
2.050000000000001 0.11623390018939972 0.010758263990283012 0.11297804980694574 0.27285140636005556 0.04011627675367916 0.054694806016172916
2.1000000000000014 0.11041470617055893 0.01066792756319046 0.1084172744725884 0.2611207488820502 0.03778734980590711 0.055643355777153465
2.1500000000000012 0.10572405904531479 0.010483812540769577 0.10414154315296618 0.25015297085501537 0.036002611176301366 0.05619088859754971
2.200000000000001 0.10169923305511475 0.010090434923768044 0.10012701752058939 0.239882404201145 0.03523520077912623 0.05583549119660617
2.2500000000000013 0.09727145731449127 0.00976477935910225 0.09635233435342751 0.2302503546239074 0.03580712102205319 0.05422088081830863
2.3000000000000016 0.09488268941640854 0.009770119562745094 0.09279830071342374 0.22120422676341361 0.0375295555696267 0.05196763404693734
2.3500000000000014 0.0934760719537735 0.009494960308074951 0.08944763230726259 0.21269677522878574 0.039755898929947985 0.05057179429628179
2.4000000000000012 0.08958634734153748 0.01015640888363123 0.08628472814583905 0.20468546117085945 0.04196546457993357 0.05103038738385571
2.4500000000000015 0.08077102154493332 0.010427696630358696 0.08329547583334436 0.19713189768903 0.044062456215935436 0.05275601404114395
2.5000000000000018 0.0773744136095047 0.010427264496684074 0.08046708279722875 0.19000137028928984 0.0460270618978192 0.054959707078563645
2.5500000000000016 nan nan 0.07778792956533788 0.18326242097535955 0.04782392694649934 0.05732540727851679
2.6000000000000014 nan nan 0.07524744184414138 0.17688648647655122 0.04941277895693409 0.059686683607732126
2.6500000000000017 nan nan 0.0728359786817656 0.1708475826843933 0.050753343591363076 0.06187716383840887
2.700000000000002 nan nan 0.07054473443471299 0.16512202865535244 0.05180534651202579 0.06373047574274614
2.7500000000000018 nan nan 0.06836565261600705 0.15968820459449404 0.05252851338116183 0.06508024709294316
2.8000000000000016 nan nan 0.06629134999953881 0.15452633910831856 0.052882569861010774 0.0657601056611991
2.8500000000000014 nan nan 0.06431504960215194 0.14961832173900105 0.052827241613812186 0.06560367921971313
