# wavelength[micron] ave ave_unc ave_fit intercept slope std
2.1000000000000014 0.11041470617055893 0.01066792756319046 0.1084172744725884 0.0975211822048852 0.02834672791248124 0.03052174551192629
2.1500000000000012 0.10572405904531479 0.010483812540769577 0.10414154315296618 0.09345727648132093 0.026852487547999085 0.030329353302686393
2.200000000000001 0.10169923305511475 0.010090434923768044 0.10012701752058939 0.08965041074721017 0.02623044900146423 0.02971202638377011
2.2500000000000013 0.09727145731449127 0.00976477935910225 0.09635233435342751 0.08607902570055977 0.02627589324419861 0.028651439698218192
2.3000000000000016 0.09488268941640854 0.009770119562745094 0.09279830071342374 0.08272379582106623 0.02672114834898804 0.027394810221369272
2.3500000000000014 0.0934760719537735 0.009494960308074951 0.08944763230726259 0.079567355702381 0.027242566868367943 0.026427182460060407
2.4000000000000012 0.08958634734153748 0.01015640888363123 0.08628472814583905 0.07659406487123047 0.02761585764315919 0.02606091698865545
2.4500000000000015 0.08077102154493332 0.010427696630358696 0.08329547583334436 0.07378980501171557 0.027919662638205424 0.026066984642513356
2.5000000000000018 0.0773744136095047 0.010427264496684074 0.08046708279722875 0.07114180457567588 0.02826658186474763 0.02615514629603026
2.5500000000000016 nan nan 0.07778792956533788 0.06863848661986884 0.028655556044628595 0.02623564386559362
2.6000000000000014 nan nan 0.07524744184414138 0.06626933640968072 0.02904956407601294 0.0262821515125141
2.6500000000000017 nan nan 0.0728359786817656 0.06402478589970709 0.029411570723685467 0.026268368327650362
2.700000000000002 nan nan 0.07054473443471299 0.06189611266930709 0.029704540752430977 0.026167993401861062
2.7500000000000018 nan nan 0.06836565261600705 0.05987535127621227 0.02989143892703427 0.025954725826004884
2.8000000000000016 nan nan 0.06629134999953881 0.05795521530931222 0.029935230012280167 0.025602264690940492
2.8500000000000014 nan nan 0.06431504960215194 0.05612902868545154 0.029798878772953466 0.025084309087526555
2.900000000000002 0.062208935618400574 0.011921234428882599 0.06243052137071296 0.0543906649545031 0.029445349973838946 0.02437455810662172
2.950000000000002 0.05838632583618164 0.012179081328213215 0.06063202957347759 0.05273449356018987 0.02883760837972145 0.02344671083908469
3.0000000000000018 0.06071946769952774 0.010270180180668831 0.05891428603945015 0.05115533215759003 0.027942069261074863 0.02227959827674994
3.0500000000000016 0.06040675938129425 0.009894020855426788 0.05727240851097568 0.049648404217214066 0.026805092899690318 0.02097095278955679
3.1000000000000023 0.05868978053331375 0.00926880817860365 0.055701883477420694 0.04820930125422973 0.02555331003835814 0.01973789216345301
3.150000000000002 0.05734163150191307 0.008312576450407505 0.054198532944692304 0.0468339491132887 0.02431675115454307 0.018802236014963697
3.200000000000002 0.05743248760700226 0.008834531530737877 0.052758484669129614 0.04551857781729414 0.023204125488743715 0.01828884576922368
3.2500000000000018 0.05548414587974548 0.00827781856060028 0.051378145447125885 0.044259694554657635 0.022278072863330046 0.018113082461344916
3.3000000000000025 0.0543593093752861 0.008915933780372143 0.05005417710547142 0.043054059436022106 0.02159522580155151 0.018162988971362832
3.3500000000000023 0.050976552069187164 0.0073979683220386505 0.04878347488330938 0.04189866369964776 0.021202344457610954 0.018336788871120047
3.400000000000002 0.04961492121219635 0.007209553383290768 0.047563147935978295 0.04079071008596297 0.021058200994108014 0.018623441666358802
3.450000000000002 0.04660521820187569 0.007423666771501303 0.046390501724885166 0.03972759513725239 0.02107537403575677 0.01905954306548726
3.5000000000000027 0.042605940252542496 0.0075402227230370045 0.045263022086747685 0.03870689320898142 0.02116603340059737 0.01968211006465771
3.5500000000000025 0.039118602871894836 0.008310800418257713 0.0441783608007679 0.03772634200559261 0.021254281313064324 0.020504576308746567
3.6000000000000023 0.040154099464416504 0.008504848927259445 0.043134322494137754 0.036783829476376505 0.021307809184275585 0.021454225250673142
3.650000000000002 0.03868474066257477 0.008353392593562603 0.0421288527452257 0.03587738192674626 0.021304258986618963 0.022438673934581915
3.700000000000003 0.03910627216100693 0.008346542716026306 0.041160027260267254 0.035005153217370584 0.021221272692482255 0.023365539404617382
3.7500000000000027 0.036803197115659714 0.00992697011679411 0.040226042013734135 0.034165414938518136 0.021036492274253273 0.02414243870492401
3.8000000000000025 0.03577055782079697 0.008616030216217041 0.03932520425508316 0.03335654745995226 0.02072755970431982 0.02467698887964629
3.8500000000000023 0.033370956778526306 0.009008757770061493 0.03845592429554086 0.03257703176805562 0.020272116955069697 0.024876806972928708
3.900000000000003 0.035590704530477524 0.008728405460715294 0.037616707998176506 0.031825442011786054 0.019647805998890693 0.02464951002891574
3.950000000000003 0.03158818557858467 0.008854329586029053 0.03680614990293947 0.0311004386877614 0.018832268808170634 0.023902715091751882
4.000000000000003 0.0323454812169075 0.007827924564480782 0.036022926925741695 0.03040076240240655 0.017803147355297318 0.022544039205581606
